timestamp,heart_rate,spo2,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,latitude,longitude,speed,activity,tamper,sos,scenario
2026-01-08 02:34:36,105.0,97.72,0.75,-0.251,1.018,-9.723,18.14,3.758,12.950526,77.575489,5.022,sudden_movement,0,0,sudden_movement
2026-01-08 02:34:48,101.24,95.6,0.911,-0.475,0.742,-14.166,20.419,4.128,12.950827,77.575946,3.668,sudden_movement,0,0,sudden_movement
2026-01-08 02:35:00,96.36,95.42,1.618,0.227,1.544,-30.7,13.953,12.767,12.950349,77.576061,5.672,sudden_movement,0,0,sudden_movement
2026-01-08 02:35:12,103.51,95.86,1.647,-0.207,1.507,-17.591,8.624,14.769,12.950097,77.575295,2.623,sudden_movement,0,0,sudden_movement
2026-01-08 02:35:24,107.88,95.75,1.521,0.761,1.687,-19.176,2.014,15.236,12.950495,77.575215,8.348,sudden_movement,0,0,sudden_movement
2026-01-08 02:35:36,109.58,95.39,2.856,0.786,1.057,-26.258,0.717,18.965,12.950165,77.575591,5.552,sudden_movement,0,0,sudden_movement
2026-01-08 02:35:48,106.12,98.88,2.234,1.432,1.076,-33.719,-13.042,14.811,12.950163,77.576629,6.675,sudden_movement,0,0,sudden_movement
2026-01-08 02:36:00,114.22,98.59,3.131,2.175,1.813,-28.654,-23.505,26.366,12.950365,77.575782,2.332,sudden_movement,0,0,sudden_movement
2026-01-08 02:36:12,109.8,98.27,2.09,1.052,1.737,-25.833,-12.415,17.694,12.950997,77.576166,3.837,sudden_movement,0,0,sudden_movement
2026-01-08 02:36:24,109.46,95.58,5.203,5.001,3.938,23.408,17.02,46.489,12.950806,77.576647,3.544,sudden_movement,0,0,sudden_movement
2026-01-08 02:36:36,111.15,94.6,4.82,4.613,3.146,36.08,6.322,50.037,12.951037,77.576428,3.27,sudden_movement,0,0,sudden_movement
2026-01-08 02:36:48,118.81,95.99,4.385,4.177,3.342,45.356,2.451,47.235,12.950996,77.575539,1.483,sudden_movement,0,0,sudden_movement
2026-01-08 02:37:00,91.18,98.4,1.391,2.633,0.569,8.368,-28.473,7.156,12.950679,77.575672,8.498,sudden_movement,0,0,sudden_movement
2026-01-08 02:37:12,89.89,99.31,3.32,4.551,2.465,54.626,9.557,36.489,12.950091,77.576191,4.922,sudden_movement,0,0,sudden_movement
2026-01-08 02:37:24,103.74,99.97,0.478,2.003,0.398,20.264,-27.971,13.548,12.950132,77.5763,4.191,sudden_movement,0,0,sudden_movement
2026-01-08 02:37:36,81.87,97.14,-0.463,2.058,0.329,23.804,-15.178,-3.243,12.950928,77.576275,5.02,sudden_movement,0,0,sudden_movement
2026-01-08 02:37:48,109.89,96.03,-0.273,1.334,0.391,24.866,-6.896,-6.314,12.950124,77.575622,3.772,sudden_movement,0,0,sudden_movement
2026-01-08 02:38:00,94.2,96.9,-1.503,0.627,0.331,27.622,-9.056,1.158,12.950106,77.575894,5.602,sudden_movement,0,0,sudden_movement
2026-01-08 02:38:12,98.58,95.8,-1.052,0.679,-0.037,21.053,3.367,-4.848,12.950554,77.575225,0.74,sudden_movement,0,0,sudden_movement
2026-01-08 02:38:24,94.03,92.64,-2.546,1.047,-0.512,30.999,8.21,-9.326,12.950602,77.576499,1.523,sudden_movement,0,0,sudden_movement
2026-01-08 02:38:36,102.96,96.33,-2.847,0.995,-1.077,18.371,14.068,-17.936,12.950973,77.575887,5.334,sudden_movement,0,0,sudden_movement
2026-01-08 02:38:48,115.6,96.76,-2.518,-0.012,-1.14,22.912,15.742,-22.248,12.951106,77.576486,7.577,sudden_movement,0,0,sudden_movement
2026-01-08 02:39:00,117.71,97.02,-3.059,-0.593,-0.754,7.382,17.084,-16.441,12.950976,77.576554,5.317,sudden_movement,0,0,sudden_movement
2026-01-08 02:39:12,123.83,97.32,-2.908,-0.243,-1.533,6.535,18.2,-24.213,12.950706,77.576126,5.761,sudden_movement,0,0,sudden_movement
2026-01-08 02:39:24,130.11,99.95,-2.054,-0.722,-0.942,9.747,17.601,-16.587,12.951136,77.575854,7.568,sudden_movement,0,0,sudden_movement
2026-01-08 02:39:36,123.44,96.58,-1.83,-1.289,-1.091,1.044,22.867,-24.303,12.950879,77.57613,2.71,sudden_movement,0,0,sudden_movement
2026-01-08 02:39:48,106.09,97.48,-1.458,-0.951,-1.72,-18.697,33.432,-25.994,12.950033,77.576069,4.924,sudden_movement,0,0,sudden_movement
2026-01-08 02:40:00,115.96,99.35,-1.252,-1.72,-1.208,-11.976,21.994,-14.431,12.951131,77.575533,4.503,sudden_movement,0,0,sudden_movement
2026-01-08 02:40:12,127.78,98.03,-1.435,-2.255,-1.708,-12.133,27.348,-21.348,12.950973,77.575879,3.442,sudden_movement,0,0,sudden_movement
2026-01-08 02:40:24,113.98,95.89,-0.975,-2.51,-1.291,-32.073,28.299,-13.541,12.950206,77.575895,3.105,sudden_movement,0,0,sudden_movement
2026-01-08 02:40:36,107.02,97.12,2.798,1.37,1.14,12.484,48.944,17.988,12.950788,77.576382,5.607,sudden_movement,0,0,sudden_movement
2026-01-08 02:40:48,117.42,98.8,3.829,1.155,1.406,8.112,56.171,21.727,12.951056,77.576443,1.922,sudden_movement,0,0,sudden_movement
2026-01-08 02:41:00,122.64,95.33,3.738,0.323,1.336,16.814,50.2,18.788,12.950709,77.575414,6.133,sudden_movement,0,0,sudden_movement
2026-01-08 02:41:12,111.44,96.28,1.766,-2.362,-0.739,-24.994,-0.846,3.31,12.950822,77.576028,0.814,sudden_movement,0,0,sudden_movement
2026-01-08 02:41:24,115.98,99.35,4.073,1.0,1.087,16.934,30.127,37.65,12.951011,77.576034,1.487,sudden_movement,0,0,sudden_movement
2026-01-08 02:41:36,114.1,96.56,2.275,-1.688,-1.004,-23.78,-0.963,8.634,12.950803,77.57667,0.7,sudden_movement,0,0,sudden_movement
2026-01-08 02:41:48,118.92,97.1,2.877,-1.104,-0.346,-2.269,-15.34,8.185,12.950985,77.575775,0.7,sudden_movement,0,0,sudden_movement
2026-01-08 02:42:00,115.08,97.06,2.793,-1.214,-0.149,-10.837,-16.804,9.09,12.951086,77.576558,5.811,sudden_movement,0,0,sudden_movement
2026-01-08 02:42:12,105.81,94.95,2.914,-0.646,-0.079,-1.607,-15.664,13.07,12.950205,77.576667,5.124,sudden_movement,0,0,sudden_movement
2026-01-08 02:42:24,99.43,96.9,1.761,0.223,-0.067,7.009,-17.14,15.991,12.950669,77.576696,4.183,sudden_movement,0,0,sudden_movement
2026-01-08 02:42:36,88.49,95.29,2.512,0.162,0.364,6.256,-29.488,14.182,12.950626,77.576771,8.613,sudden_movement,0,0,sudden_movement
2026-01-08 02:42:48,106.72,97.66,1.718,0.635,0.716,14.502,-21.542,14.903,12.950353,77.575641,2.028,sudden_movement,0,0,sudden_movement
2026-01-08 02:43:00,104.02,96.8,1.353,0.785,1.065,17.731,-28.254,24.842,12.950774,77.57612,3.507,sudden_movement,0,0,sudden_movement
2026-01-08 02:43:12,99.75,95.16,1.295,0.726,0.623,21.614,-18.17,18.863,12.95065,77.57649,3.257,sudden_movement,0,0,sudden_movement
2026-01-08 02:43:24,104.18,93.62,0.356,1.517,0.468,30.696,-24.417,18.804,12.951091,77.576395,0.7,sudden_movement,0,0,sudden_movement
2026-01-08 02:43:36,126.6,98.08,0.024,1.703,0.867,34.451,-21.572,16.75,12.950483,77.576516,4.52,sudden_movement,0,0,sudden_movement
2026-01-08 02:43:48,86.33,97.17,-0.6,0.997,0.752,18.612,-14.6,16.918,12.951334,77.575935,6.704,sudden_movement,0,0,sudden_movement
2026-01-08 02:44:00,112.87,98.73,-0.745,1.286,1.337,21.621,-12.079,7.727,12.950924,77.575451,5.447,sudden_movement,0,0,sudden_movement
2026-01-08 02:44:12,97.31,94.99,-0.667,1.79,1.707,26.345,-2.814,14.376,12.951168,77.57615,6.321,sudden_movement,0,0,sudden_movement
2026-01-08 02:44:24,91.14,98.19,-1.206,2.245,1.406,11.244,1.655,2.295,12.951044,77.576538,2.317,sudden_movement,0,0,sudden_movement
2026-01-08 02:44:36,103.3,99.94,-2.295,2.17,1.627,10.233,10.923,-2.355,12.950375,77.575781,0.7,sudden_movement,0,0,sudden_movement
2026-01-08 02:44:48,102.29,94.0,1.097,5.414,3.732,50.003,47.31,27.854,12.950659,77.576651,6.299,sudden_movement,0,0,sudden_movement
2026-01-08 02:45:00,105.09,95.52,1.121,4.076,3.436,28.889,51.666,22.284,12.950762,77.575999,4.306,sudden_movement,0,0,sudden_movement
2026-01-08 02:45:12,100.21,95.4,0.645,4.601,3.378,39.005,48.84,18.47,12.950856,77.575889,3.839,sudden_movement,0,0,sudden_movement
2026-01-08 02:45:24,125.37,96.61,-1.997,1.227,1.453,-23.37,25.832,-18.299,12.950829,77.575693,4.168,sudden_movement,0,0,sudden_movement
2026-01-08 02:45:36,120.05,98.27,0.37,3.621,3.314,15.875,63.504,18.379,12.950459,77.575891,5.481,sudden_movement,0,0,sudden_movement
2026-01-08 02:45:48,111.16,97.82,-2.771,1.057,0.781,-19.874,19.154,-12.212,12.951293,77.575617,4.217,sudden_movement,0,0,sudden_movement
2026-01-08 02:46:00,96.78,96.21,-1.9,0.672,1.252,-22.168,31.675,-15.788,12.951324,77.575294,2.296,sudden_movement,0,0,sudden_movement
2026-01-08 02:46:12,122.71,97.24,-2.208,0.65,0.848,-19.761,28.534,-20.067,12.951374,77.576593,5.514,sudden_movement,0,0,sudden_movement
2026-01-08 02:46:24,112.77,95.3,-1.143,-0.102,0.323,-27.82,20.369,-22.026,12.95034,77.575954,5.206,sudden_movement,0,0,sudden_movement
2026-01-08 02:46:36,104.06,99.92,-0.615,-0.342,-0.14,-16.669,11.716,-14.746,12.950482,77.575861,4.973,sudden_movement,0,0,sudden_movement
2026-01-08 02:46:48,86.21,97.35,0.352,-0.048,-0.328,-24.293,10.481,-17.253,12.950844,77.576723,3.35,sudden_movement,0,0,sudden_movement
2026-01-08 02:47:00,117.92,95.27,0.829,-1.088,-0.558,-21.545,12.082,-17.622,12.950736,77.576225,3.311,sudden_movement,0,0,sudden_movement
2026-01-08 02:47:12,102.47,98.18,0.519,-0.452,-0.769,-4.113,0.627,-12.086,12.95134,77.575847,6.533,sudden_movement,0,0,sudden_movement
2026-01-08 02:47:24,85.07,100,1.785,-1.414,-0.198,-1.822,6.547,-11.045,12.950752,77.576282,7.591,sudden_movement,0,0,sudden_movement
2026-01-08 02:47:36,118.63,97.47,2.144,-1.203,-0.824,6.581,-13.077,-9.411,12.950309,77.576407,6.331,sudden_movement,0,0,sudden_movement
2026-01-08 02:47:48,120.15,97.74,2.106,-1.081,-1.336,7.343,-12.018,-9.003,12.950581,77.576774,1.734,sudden_movement,0,0,sudden_movement
2026-01-08 02:48:00,123.24,98.02,2.405,-2.024,-0.884,16.062,-21.122,1.176,12.950382,77.575212,7.87,sudden_movement,0,0,sudden_movement
2026-01-08 02:48:12,86.03,97.06,2.003,-1.854,-1.108,21.354,-22.444,2.727,12.950965,77.575226,4.475,sudden_movement,0,0,sudden_movement
2026-01-08 02:48:24,104.24,96.83,2.649,-1.82,-1.434,32.249,-18.749,1.133,12.950918,77.576117,5.362,sudden_movement,0,0,sudden_movement
2026-01-08 02:48:36,88.61,96.52,2.835,-1.634,-1.293,25.494,-19.111,0.908,12.95047,77.575995,4.066,sudden_movement,0,0,sudden_movement
2026-01-08 02:48:48,107.74,98.17,1.861,-1.92,-0.93,25.721,-19.475,14.95,12.9509,77.575242,2.327,sudden_movement,0,0,sudden_movement
2026-01-08 02:49:00,108.67,98.04,5.221,1.121,0.822,73.123,11.256,43.541,12.950391,77.576422,6.846,sudden_movement,0,0,sudden_movement
2026-01-08 02:49:12,109.62,94.52,5.134,0.73,1.035,65.546,8.883,50.857,12.951398,77.576728,3.277,sudden_movement,0,0,sudden_movement
2026-01-08 02:49:24,116.33,96.84,3.943,1.169,1.24,65.813,10.018,42.275,12.951516,77.57651,4.679,sudden_movement,0,0,sudden_movement
2026-01-08 02:49:36,128.02,97.66,0.99,-1.682,-1.62,13.08,-14.724,15.398,12.950404,77.576151,4.538,sudden_movement,0,0,sudden_movement
2026-01-08 02:49:48,106.59,97.27,4.202,2.025,1.269,45.183,25.295,55.858,12.950644,77.576339,4.179,sudden_movement,0,0,sudden_movement
2026-01-08 02:50:00,88.31,96.53,-0.424,-1.197,-1.314,6.59,-9.746,26.362,12.951502,77.575374,6.441,sudden_movement,0,0,sudden_movement
2026-01-08 02:50:12,128.41,95.3,-1.08,-0.706,-1.114,-3.101,-5.884,22.988,12.950797,77.575686,8.031,sudden_movement,0,0,sudden_movement
2026-01-08 02:50:24,107.06,97.26,-1.46,-0.445,-0.666,-7.143,3.807,13.527,12.951153,77.575514,3.496,sudden_movement,0,0,sudden_movement
2026-01-08 02:50:36,125.6,94.31,-1.461,-0.466,-0.498,-22.567,1.262,15.921,12.950437,77.575807,3.543,sudden_movement,0,0,sudden_movement
2026-01-08 02:50:48,123.22,97.31,-1.868,1.14,-0.42,-30.306,4.709,13.57,12.950472,77.575647,4.275,sudden_movement,0,0,sudden_movement
2026-01-08 02:51:00,114.87,94.78,-2.032,0.626,-0.508,-17.025,12.506,6.079,12.951398,77.576755,3.095,sudden_movement,0,0,sudden_movement
2026-01-08 02:51:12,106.87,96.58,-2.399,1.737,-0.137,-18.864,20.321,5.596,12.951054,77.576544,5.892,sudden_movement,0,0,sudden_movement
2026-01-08 02:51:24,114.03,97.88,-2.986,1.684,-0.03,-33.451,24.406,0.673,12.95149,77.576541,1.507,sudden_movement,0,0,sudden_movement
2026-01-08 02:51:36,110.9,94.81,-2.121,1.886,0.638,-34.664,17.562,1.363,12.95046,77.576477,5.759,sudden_movement,0,0,sudden_movement
2026-01-08 02:51:48,103.58,96.87,-2.847,1.192,0.83,-25.105,26.785,2.789,12.950947,77.57623,4.49,sudden_movement,0,0,sudden_movement
2026-01-08 02:52:00,103.11,96.54,-1.682,2.368,0.862,-12.668,25.81,-5.554,12.950469,77.576336,3.685,sudden_movement,0,0,sudden_movement
2026-01-08 02:52:12,93.79,99.21,-1.46,2.412,0.411,-7.133,25.376,-7.283,12.95077,77.576367,3.798,sudden_movement,0,0,sudden_movement
2026-01-08 02:52:24,118.86,98.88,-2.103,2.116,0.86,-12.235,27.11,-7.038,12.951121,77.575789,2.961,sudden_movement,0,0,sudden_movement
2026-01-08 02:52:36,122.67,97.89,-1.021,1.557,1.252,-9.567,16.968,-18.255,12.951078,77.576611,1.883,sudden_movement,0,0,sudden_movement
2026-01-08 02:52:48,122.35,98.03,-0.774,2.248,1.095,8.029,12.133,-14.255,12.951412,77.576228,3.61,sudden_movement,0,0,sudden_movement
2026-01-08 02:53:00,111.87,99.72,-0.773,1.784,1.066,10.936,11.007,-12.107,12.951043,77.575529,3.888,sudden_movement,0,0,sudden_movement
2026-01-08 02:53:12,115.48,95.54,3.689,4.609,3.073,63.697,38.466,14.89,12.950539,77.575942,7.701,sudden_movement,0,0,sudden_movement
2026-01-08 02:53:24,89.87,96.87,3.327,3.747,3.103,60.365,34.536,7.067,12.950641,77.576732,4.789,sudden_movement,0,0,sudden_movement
2026-01-08 02:53:36,112.22,96.49,4.619,3.288,3.454,70.376,37.512,17.079,12.950481,77.575689,4.117,sudden_movement,0,0,sudden_movement
2026-01-08 02:53:48,93.71,98.82,1.307,0.833,1.298,32.775,-12.777,-22.188,12.950754,77.576229,0.7,sudden_movement,0,0,sudden_movement
2026-01-08 02:54:00,114.73,97.88,5.047,2.795,3.129,65.576,29.392,8.144,12.950675,77.57581,5.488,sudden_movement,0,0,sudden_movement
2026-01-08 02:54:12,111.22,96.88,1.801,0.038,1.255,20.355,-11.615,-10.878,12.951108,77.575671,3.349,sudden_movement,0,0,sudden_movement
2026-01-08 02:54:24,92.68,98.72,2.358,0.364,1.431,23.051,-22.755,-6.183,12.951247,77.576477,3.592,sudden_movement,0,0,sudden_movement
2026-01-08 02:54:36,106.03,98.28,2.533,-0.183,1.43,13.746,-26.609,-10.882,12.951237,77.576437,2.39,sudden_movement,0,0,sudden_movement
2026-01-08 02:54:48,96.97,98.18,2.984,-0.21,1.273,18.0,-28.337,-0.233,12.951154,77.576093,5.942,sudden_movement,0,0,sudden_movement
2026-01-08 02:55:00,107.79,97.49,2.385,-0.661,0.653,11.462,-24.003,-6.88,12.951608,77.575616,5.782,sudden_movement,0,0,sudden_movement
2026-01-08 02:55:12,115.27,96.07,2.775,-0.83,0.204,9.295,-20.771,-2.211,12.950924,77.575938,3.333,sudden_movement,0,0,sudden_movement
2026-01-08 02:55:24,117.53,96.14,2.189,-1.042,-0.046,-9.409,-16.932,1.55,12.951222,77.575675,7.525,sudden_movement,0,0,sudden_movement
2026-01-08 02:55:36,107.54,96.88,2.117,-1.803,0.204,-15.596,-18.391,10.357,12.951324,77.575366,5.531,sudden_movement,0,0,sudden_movement
2026-01-08 02:55:48,86.87,95.92,1.868,-1.81,-0.151,-16.369,-11.934,8.599,12.950984,77.575868,2.146,sudden_movement,0,0,sudden_movement
2026-01-08 02:56:00,108.0,96.64,1.126,-1.491,0.274,-12.754,-12.967,13.293,12.951536,77.576317,3.058,sudden_movement,0,0,sudden_movement
2026-01-08 02:56:12,117.51,95.86,-0.177,-1.912,-0.398,-26.794,-9.743,19.312,12.951712,77.57562,5.124,sudden_movement,0,0,sudden_movement
2026-01-08 02:56:24,121.49,98.52,0.268,-1.839,-0.863,-29.535,-1.551,16.14,12.951458,77.576796,1.437,sudden_movement,0,0,sudden_movement
2026-01-08 02:56:36,105.39,95.15,-0.199,-2.611,-1.074,-26.023,11.442,12.933,12.951586,77.575735,3.471,sudden_movement,0,0,sudden_movement
2026-01-08 02:56:48,121.79,95.36,-1.332,-1.191,-0.43,-28.925,16.129,22.593,12.950601,77.57573,4.363,sudden_movement,0,0,sudden_movement
2026-01-08 02:57:00,104.79,97.51,-1.162,-2.377,-0.704,-32.066,18.063,23.956,12.951577,77.576278,4.358,sudden_movement,0,0,sudden_movement
2026-01-08 02:57:12,108.88,95.29,-1.565,-2.066,-1.658,-20.276,17.975,23.99,12.951731,77.576514,5.518,sudden_movement,0,0,sudden_movement
2026-01-08 02:57:24,112.51,98.35,0.96,1.793,0.967,23.529,57.045,46.997,12.951276,77.576552,3.9,sudden_movement,0,0,sudden_movement
2026-01-08 02:57:36,96.92,96.93,1.193,1.446,1.169,33.074,55.207,44.823,12.950693,77.576157,0.7,sudden_movement,0,0,sudden_movement
2026-01-08 02:57:48,88.15,98.31,1.08,1.936,1.22,34.606,57.624,37.547,12.951014,77.575529,3.006,sudden_movement,0,0,sudden_movement
2026-01-08 02:58:00,103.4,97.25,-2.632,0.06,-1.881,-1.83,25.957,8.01,12.951413,77.576373,7.104,sudden_movement,0,0,sudden_movement
2026-01-08 02:58:12,121.8,95.72,0.605,3.011,0.784,56.909,61.652,28.893,12.950965,77.576568,3.292,sudden_movement,0,0,sudden_movement
2026-01-08 02:58:24,118.82,97.46,-2.266,0.544,-1.058,10.665,15.577,6.768,12.951345,77.576473,3.681,sudden_movement,0,0,sudden_movement
2026-01-08 02:58:36,105.42,95.88,-2.067,1.058,-1.459,25.891,25.931,5.266,12.950836,77.575406,1.795,sudden_movement,0,0,sudden_movement
2026-01-08 02:58:48,120.34,98.52,-2.132,1.433,-1.432,24.757,21.325,-5.603,12.950768,77.57629,2.898,sudden_movement,0,0,sudden_movement
2026-01-08 02:59:00,99.5,95.51,-0.448,1.527,-0.667,25.202,11.183,-6.116,12.951573,77.575293,3.818,sudden_movement,0,0,sudden_movement
2026-01-08 02:59:12,126.2,94.06,-1.326,1.65,-0.571,36.388,10.781,-7.012,12.951012,77.57647,4.517,sudden_movement,0,0,sudden_movement
2026-01-08 02:59:24,104.93,98.43,0.298,0.916,-1.142,21.673,0.819,-13.165,12.951399,77.575411,5.163,sudden_movement,0,0,sudden_movement
2026-01-08 02:59:36,96.09,98.72,-0.151,1.228,-0.871,34.091,-6.731,-9.581,12.950724,77.575994,5.459,sudden_movement,0,0,sudden_movement
2026-01-08 02:59:48,107.25,97.68,0.982,2.003,-0.585,24.848,-6.444,-15.548,12.950688,77.576444,6.27,sudden_movement,0,0,sudden_movement
2026-01-08 03:00:00,130.39,94.98,1.458,1.494,-0.399,10.5,-15.472,-16.009,12.950704,77.575388,5.372,sudden_movement,0,0,sudden_movement
2026-01-08 03:00:12,115.51,95.5,2.119,2.301,0.047,4.397,-11.305,-20.684,12.951667,77.575856,4.581,sudden_movement,0,0,sudden_movement
2026-01-08 03:00:24,117.74,96.69,1.62,1.426,-0.204,-1.361,-15.667,-24.757,12.951713,77.576641,0.732,sudden_movement,0,0,sudden_movement
2026-01-08 03:00:36,115.57,99.42,2.077,2.356,0.002,7.974,-25.788,-12.261,12.951432,77.57654,4.489,sudden_movement,0,0,sudden_movement
2026-01-08 03:00:48,117.9,98.05,2.78,2.421,0.527,-0.599,-21.5,-18.081,12.951287,77.576304,2.754,sudden_movement,0,0,sudden_movement
2026-01-08 03:01:00,133.95,96.08,2.18,1.914,1.147,-11.485,-22.593,-13.357,12.951853,77.576454,6.569,sudden_movement,0,0,sudden_movement
2026-01-08 03:01:12,134.49,96.55,2.553,1.701,0.933,-17.373,-18.819,-8.465,12.951061,77.576467,4.649,sudden_movement,0,0,sudden_movement
2026-01-08 03:01:24,101.29,94.83,1.772,1.777,1.166,-18.399,-23.231,-7.931,12.951,77.575949,3.499,sudden_movement,0,0,sudden_movement
2026-01-08 03:01:36,107.96,94.39,5.642,3.286,3.699,23.033,10.76,28.958,12.950896,77.576215,7.961,sudden_movement,0,0,sudden_movement
2026-01-08 03:01:48,118.43,94.6,5.283,3.228,3.012,25.208,13.036,33.683,12.951775,77.576036,2.732,sudden_movement,0,0,sudden_movement
2026-01-08 03:02:00,132.99,99.33,3.831,3.184,3.84,21.43,29.619,24.141,12.951106,77.576189,2.736,sudden_movement,0,0,sudden_movement
2026-01-08 03:02:12,98.7,96.85,0.561,-0.495,1.803,-22.971,-2.842,9.557,12.951372,77.576513,3.634,sudden_movement,0,0,sudden_movement
2026-01-08 03:02:24,105.15,97.42,4.096,2.066,3.747,17.968,33.292,36.051,12.951736,77.576126,7.796,sudden_movement,0,0,sudden_movement
2026-01-08 03:02:36,80.0,98.74,0.521,-0.384,1.716,-12.777,4.624,5.799,12.951561,77.576251,7.111,sudden_movement,0,0,sudden_movement
2026-01-08 03:02:48,112.38,97.48,-0.828,-0.403,1.628,-7.851,2.267,17.364,12.951116,77.576433,5.185,sudden_movement,0,0,sudden_movement
2026-01-08 03:03:00,109.13,96.68,-1.303,-0.826,0.878,-0.961,8.807,21.993,12.950807,77.575518,6.672,sudden_movement,0,0,sudden_movement
2026-01-08 03:03:12,112.74,97.41,-1.176,-1.455,1.271,7.017,12.368,24.531,12.951739,77.575796,2.902,sudden_movement,0,0,sudden_movement
2026-01-08 03:03:24,87.99,97.46,-2.079,-2.003,0.868,1.901,18.057,14.011,12.951349,77.576207,5.751,sudden_movement,0,0,sudden_movement
2026-01-08 03:03:36,80.0,95.03,-2.527,-1.985,0.516,13.626,28.332,17.1,12.950817,77.57603,1.822,sudden_movement,0,0,sudden_movement
2026-01-08 03:03:48,101.83,98.89,-1.967,-2.149,0.557,15.855,32.913,19.603,12.951147,77.576266,4.77,sudden_movement,0,0,sudden_movement
2026-01-08 03:04:00,111.16,99.41,-1.822,-1.337,0.567,20.916,22.25,22.855,12.951472,77.575248,2.123,sudden_movement,0,0,sudden_movement
2026-01-08 03:04:12,86.22,96.37,-2.958,-1.401,0.203,18.257,23.304,19.564,12.951459,77.575614,3.149,sudden_movement,0,0,sudden_movement
2026-01-08 03:04:24,108.0,96.84,-2.747,-2.458,0.202,19.924,17.16,22.378,12.950894,77.576264,4.551,sudden_movement,0,0,sudden_movement
2026-01-08 03:04:36,110.11,99.31,-2.515,-2.333,0.477,24.003,17.878,13.742,12.951676,77.575374,4.604,sudden_movement,0,0,sudden_movement
2026-01-08 03:04:48,119.74,99.52,-2.048,-1.434,-0.252,19.63,19.461,15.038,12.950828,77.576032,7.361,sudden_movement,0,0,sudden_movement
2026-01-08 03:05:00,101.55,96.31,-2.014,-1.415,-0.223,17.191,8.07,10.483,12.951539,77.575813,5.009,sudden_movement,0,0,sudden_movement
2026-01-08 03:05:12,117.59,95.79,-1.046,-1.572,-0.412,23.424,8.667,-0.648,12.951333,77.576625,5.802,sudden_movement,0,0,sudden_movement
2026-01-08 03:05:24,116.13,95.7,-1.082,-1.657,-0.936,7.374,10.186,-6.088,12.951798,77.575408,0.7,sudden_movement,0,0,sudden_movement
2026-01-08 03:05:36,104.74,97.22,-0.079,-0.367,-0.478,6.146,-8.072,-4.608,12.951359,77.576818,1.904,sudden_movement,0,0,sudden_movement
2026-01-08 03:05:48,130.14,97.6,3.663,2.866,1.043,55.652,30.293,17.885,12.951027,77.57584,1.598,sudden_movement,0,0,sudden_movement
2026-01-08 03:06:00,102.37,98.19,3.092,2.268,0.923,34.117,27.727,14.729,12.950977,77.576328,5.58,sudden_movement,0,0,sudden_movement
2026-01-08 03:06:12,113.99,97.32,4.32,2.956,0.562,39.427,16.068,19.291,12.95168,77.575424,6.389,sudden_movement,0,0,sudden_movement
2026-01-08 03:06:24,107.8,96.26,1.755,-0.08,-1.363,-22.824,-16.598,-17.103,12.951228,77.5761,5.081,sudden_movement,0,0,sudden_movement
2026-01-08 03:06:36,110.27,100,4.338,4.217,0.838,17.788,5.419,10.413,12.951316,77.575827,4.728,sudden_movement,0,0,sudden_movement
2026-01-08 03:06:48,113.08,97.91,1.684,1.241,-1.671,-18.233,-30.231,-25.893,12.951526,77.57622,7.265,sudden_movement,0,0,sudden_movement
2026-01-08 03:07:00,124.39,96.86,2.757,1.632,-1.301,-25.625,-30.838,-18.88,12.951403,77.576529,5.091,sudden_movement,0,0,sudden_movement
2026-01-08 03:07:12,96.09,95.64,2.596,1.501,-1.132,-29.604,-19.001,-15.279,12.951912,77.575371,1.245,sudden_movement,0,0,sudden_movement
2026-01-08 03:07:24,100.55,94.74,2.093,1.204,-1.037,-22.991,-29.735,-22.141,12.951377,77.575424,3.94,sudden_movement,0,0,sudden_movement
2026-01-08 03:07:36,111.01,96.74,2.345,1.46,-0.985,-23.539,-24.458,-17.739,12.950982,77.576767,3.891,sudden_movement,0,0,sudden_movement
2026-01-08 03:07:48,97.0,95.03,1.915,2.086,-1.163,-18.813,-24.968,-16.294,12.951786,77.576342,6.391,sudden_movement,0,0,sudden_movement
2026-01-08 03:08:00,120.64,98.29,2.22,1.435,-1.421,-12.105,-6.758,-9.827,12.951948,77.576225,2.805,sudden_movement,0,0,sudden_movement
2026-01-08 03:08:12,100.62,98.66,1.562,2.378,-0.992,-14.29,-3.805,-12.981,12.95152,77.575443,4.509,sudden_movement,0,0,sudden_movement
2026-01-08 03:08:24,104.95,95.42,1.42,1.293,-1.007,-12.109,-8.13,-3.031,12.95146,77.576419,5.669,sudden_movement,0,0,sudden_movement
2026-01-08 03:08:36,108.45,97.34,0.499,1.106,-0.932,-2.728,-3.494,-11.82,12.95133,77.576302,4.333,sudden_movement,0,0,sudden_movement
2026-01-08 03:08:48,117.01,96.5,-0.167,1.559,-0.232,1.794,3.482,-7.482,12.951087,77.575408,2.895,sudden_movement,0,0,sudden_movement
2026-01-08 03:09:00,103.46,95.85,-0.569,1.919,0.02,16.302,14.272,5.356,12.952077,77.575311,4.997,sudden_movement,0,0,sudden_movement
2026-01-08 03:09:12,109.7,96.04,-0.585,1.324,-0.446,22.561,14.823,0.875,12.952112,77.575969,5.888,sudden_movement,0,0,sudden_movement
2026-01-08 03:09:24,123.68,98.12,-1.639,0.632,-0.014,20.286,17.225,9.749,12.951911,77.576644,5.464,sudden_movement,0,0,sudden_movement
